system:index,Name,istarget,s1_2019,.geo
00000000000000000aee_0,4,1,"[[0.3464410901069641], [0.13171552121639252], [0.22631564736366272], [0.18182578682899475], [0.33758988976478577], [0.23615992069244385], [0.2799880802631378], [0.3184387683868408], [0.2074405997991562], [0.29150304198265076], [0.18136988580226898], [0.31346073746681213], [0.36860862374305725], [0.3383163511753082], [0.21002469956874847], [0.2840201258659363]]",
00000000000000000aef_0,4,1,"[[0.326487272977829], [0.11262840777635574], [0.2820621728897095], [0.17503459751605988], [0.2164469212293625], [0.2299073338508606], [0.20742225646972656], [0.3279534578323364], [0.3110229969024658], [0.22574204206466675], [0.20371940732002258], [0.33818912506103516], [0.5418681502342224], [0.2635960876941681], [0.20990701019763947], [0.390198290348053]]",
00000000000000000af0_0,5,1,"[[0.18281425535678864], [0.39595580101013184], [0.2587707042694092], [0.24902397394180298], [0.465596079826355], [0.26508828997612], [0.1300176978111267], [0.3025400638580322], [0.2282324731349945], [0.3550354838371277], [0.1952466368675232], [0.3755590319633484], [0.32021471858024597], [0.16671477258205414], [0.38516467809677124], [0.4593973159790039]]",
00000000000000000af1_0,5,1,"[[0.32780829071998596], [0.45125192403793335], [0.26744765043258667], [0.2378358244895935], [0.24174204468727112], [0.18294638395309448], [0.1841207891702652], [0.22728219628334045], [0.19795756042003632], [0.35978639125823975], [0.349136620759964], [0.24749904870986938], [0.1966501772403717], [0.34825366735458374], [0.36851322650909424], [0.40870997309684753]]",
00000000000000000af2_0,5,1,"[[0.32780829071998596], [0.45125192403793335], [0.201602965593338], [0.27729836106300354], [0.2597910463809967], [0.2834376096725464], [0.245001882314682], [0.16259709000587463], [0.19795756042003632], [0.35978639125823975], [0.349136620759964], [0.24749904870986938], [0.1966501772403717], [0.34825366735458374], [0.36851322650909424], [0.47560232877731323]]",
00000000000000000af3_0,158,1,"[[0.30366501212120056], [0.315041184425354], [0.3383796215057373], [0.17185474932193756], [0.12338724732398987], [0.210563525557518], [0.14831507205963135], [0.16739174723625183], [0.13735847175121307], [0.3280065357685089], [0.26515883207321167], [0.285736620426178], [0.46987587213516235], [0.3148544132709503], [0.3147871196269989], [0.48829901218414307]]",
00000000000000000af4_0,158,1,"[[0.32754644751548767], [0.3181968033313751], [0.213582843542099], [0.1411552131175995], [0.3605270981788635], [0.22237205505371094], [0.23031504452228546], [0.2934231758117676], [0.18299052119255066], [0.2328704297542572], [0.3228512704372406], [0.40026170015335083], [0.45760971307754517], [0.31398025155067444], [0.23101139068603516], [0.44792440533638]]",
00000000000000000af5_0,158,1,"[[0.23693788051605225], [0.2637749910354614], [0.184508815407753], [0.23033064603805542], [0.17303241789340973], [0.27775275707244873], [0.17320695519447327], [0.24004477262496948], [0.19985397160053253], [0.4010810852050781], [0.3691052496433258], [0.17137771844863892], [0.22831156849861145], [0.27382323145866394], [0.31079819798469543], [0.2879914939403534]]",
00000000000000000af6_0,142,1,"[[0.19974687695503235], [0.18020544946193695], [0.278890997171402], [0.22135894000530243], [0.4807814657688141], [0.38519012928009033], [0.19101299345493317], [0.34061431884765625], [0.21317586302757263], [0.3369678854942322], [0.13610361516475677], [0.34148696064949036], [0.1675753891468048], [0.2256166934967041], [0.17877323925495148], [0.44572901725769043]]",
00000000000000000af7_0,142,1,"[[0.18302345275878906], [0.29323312640190125], [0.2626428008079529], [0.2952970266342163], [0.2275245636701584], [0.3031836152076721], [0.25424373149871826], [0.16879241168498993], [0.3189144730567932], [0.1876424252986908], [0.32974985241889954], [0.268536776304245], [0.27751466631889343], [0.28128719329833984], [0.2774284780025482], [0.14367900788784027]]",
00000000000000000af8_0,142,1,"[[0.19938647747039795], [0.2796182632446289], [0.22473038733005524], [0.4116755723953247], [0.49678003787994385], [0.14485955238342285], [0.18321558833122253], [0.30739572644233704], [0.27139800786972046], [0.24421028792858124], [0.48291242122650146], [0.26211169362068176], [0.22578364610671997], [0.3180128335952759], [0.12912580370903015], [0.3605140447616577]]",
00000000000000000af9_0,54k,1,"[[0.36904215812683105], [0.2145433872938156], [0.20680373907089233], [0.4202999174594879], [0.35478049516677856], [0.42787304520606995], [0.28123027086257935], [0.2490181028842926], [0.24487420916557312], [0.33957040309906006], [0.1947506070137024], [0.30885112285614014], [0.22057569026947021], [0.3866700232028961], [0.386910617351532], [0.496036559343338]]",
00000000000000000afa_0,54k,1,"[[0.2113736867904663], [0.2725386619567871], [0.3030394911766052], [0.40033596754074097], [0.31853175163269043], [0.28851231932640076], [0.4056303799152374], [0.3207201361656189], [0.30902987718582153], [0.21052391827106476], [0.2760685086250305], [0.2615450620651245], [0.356380432844162], [0.5947167873382568], [0.14382041990756989], [0.4365041255950928]]",
00000000000000000afb_0,54k,1,"[[0.20503368973731995], [0.4035941958427429], [0.42900168895721436], [0.325158953666687], [0.29897063970565796], [0.348556786775589], [0.3500097095966339], [0.2209758758544922], [0.4499133229255676], [0.30354687571525574], [0.28142786026000977], [0.40890058875083923], [0.326983779668808], [0.31587618589401245], [0.25067174434661865], [0.18009060621261597]]",
00000000000000000afc_0,71k,1,"[[0.42102059721946716], [0.2780620753765106], [0.38278084993362427], [0.43461814522743225], [0.12737993896007538], [0.42042648792266846], [0.23318587243556976], [0.4636545181274414], [0.464506596326828], [0.3801569640636444], [0.4171830415725708], [0.23227418959140778], [0.29686805605888367], [0.37601596117019653], [0.32654136419296265], [0.19236308336257935]]",
00000000000000000afd_0,71k,1,"[[0.5107130408287048], [0.25301122665405273], [0.46656185388565063], [0.27272266149520874], [0.30544552206993103], [0.34908246994018555], [0.16525134444236755], [0.4572272300720215], [0.41928863525390625], [0.48158377408981323], [0.1969192624092102], [0.2654910087585449], [0.23671555519104004], [0.40439772605895996], [0.475179523229599], [0.17478178441524506]]",
00000000000000000afe_0,71k,1,"[[0.43634694814682007], [0.5705881118774414], [0.33955538272857666], [0.5602052807807922], [0.3992917239665985], [0.28970909118652344], [0.5260845422744751], [0.4275132119655609], [0.6320493817329407], [0.6213382482528687], [0.23427920043468475], [0.31734710931777954], [0.2791373133659363], [0.4113931655883789], [0.24708446860313416], [0.588191032409668]]",
00000000000000000aff_0,89k,1,"[[0.1976872980594635], [0.3400251269340515], [0.3154973089694977], [0.45390066504478455], [0.25253912806510925], [0.32044413685798645], [0.32747215032577515], [0.22850874066352844], [0.3060370087623596], [0.26800328493118286], [0.4561533033847809], [0.24101097881793976], [0.3688315153121948], [0.35831019282341003], [0.3597356975078583], [0.3998611569404602]]",
00000000000000000b00_0,89k,1,"[[0.3274964392185211], [0.284939169883728], [0.2980896532535553], [0.269532173871994], [0.3610411584377289], [0.24062496423721313], [0.2854323983192444], [0.23278376460075378], [0.2088199257850647], [0.30189019441604614], [0.3461434841156006], [0.30981069803237915], [0.19546718895435333], [0.3878573775291443], [0.26307210326194763], [0.3843832314014435]]",
00000000000000000b01_0,89k,1,"[[0.3099500238895416], [0.1565476804971695], [0.2548132836818695], [0.3613761365413666], [0.3861299157142639], [0.24857382476329803], [0.2116231620311737], [0.33411625027656555], [0.36723682284355164], [0.2791067063808441], [0.2425530105829239], [0.28199225664138794], [0.23996946215629578], [0.22180792689323425], [0.39235299825668335], [0.6251022219657898]]",
00000000000000000b02_0,93k,1,"[[0.37125295400619507], [0.5650908350944519], [0.34109100699424744], [0.3591092526912689], [0.35867244005203247], [0.33136680722236633], [0.35955381393432617], [0.2346036732196808], [0.4372382164001465], [0.44959649443626404], [0.2640206217765808], [0.41936928033828735], [0.2813534140586853], [0.4471001625061035], [0.3496616780757904], [0.4341932535171509]]",
00000000000000000b03_0,93k,1,"[[0.28114038705825806], [0.3560633361339569], [0.31110477447509766], [0.3285928964614868], [0.2368137091398239], [0.368368536233902], [0.23187017440795898], [0.3960149884223938], [0.48159098625183105], [0.30292826890945435], [0.4193841516971588], [0.37635284662246704], [0.3556877672672272], [0.40365904569625854], [0.27369678020477295], [0.5646976232528687]]",
00000000000000000b04_0,93k,1,"[[0.3633865714073181], [0.5650908350944519], [0.5490930080413818], [0.3591092526912689], [0.35867244005203247], [0.3966265022754669], [0.36536356806755066], [0.24346746504306793], [0.5683159232139587], [0.31464892625808716], [0.2640206217765808], [0.41936928033828735], [0.40820440649986267], [0.4471001625061035], [0.3496616780757904], [0.28286033868789673]]",
00000000000000000b05_0,94k,1,"[[0.216996431350708], [0.4052361845970154], [0.40652620792388916], [0.3989935517311096], [0.19015631079673767], [0.36161425709724426], [0.4310404658317566], [0.2430766373872757], [0.3445087671279907], [0.25398075580596924], [0.3429543673992157], [0.3530305027961731], [0.2829177677631378], [0.24493524432182312], [0.3923548758029938], [0.3385366201400757]]",
00000000000000000b06_0,94k,1,"[[0.161015585064888], [0.1675146371126175], [0.3311469852924347], [0.2287973314523697], [0.29285523295402527], [0.2516094148159027], [0.32102102041244507], [0.24203906953334808], [0.271855890750885], [0.3842852711677551], [0.2546495795249939], [0.23493508994579315], [0.17566227912902832], [0.3563011884689331], [0.26571688055992126], [0.5018376708030701]]",
00000000000000000b07_0,94k,1,"[[0.31512224674224854], [0.22582219541072845], [0.2433202713727951], [0.2734292149543762], [0.33066654205322266], [0.2913571298122406], [0.3413811922073364], [0.18484444916248322], [0.4900853931903839], [0.22508451342582703], [0.4053502380847931], [0.30982479453086853], [0.34155145287513733], [0.4453275799751282], [0.3453976511955261], [0.2538113296031952]]",
00000000000000000b08_0,103k,1,"[[0.32098743319511414], [0.31476902961730957], [0.3406386077404022], [0.14385628700256348], [0.18892548978328705], [0.5576769709587097], [0.2944517731666565], [0.2808007001876831], [0.3687080442905426], [0.36967748403549194], [0.2557201683521271], [0.24982059001922607], [0.4917117953300476], [0.27607008814811707], [0.2971416413784027], [0.2871410548686981]]",
00000000000000000b09_0,103k,1,"[[0.23851944506168365], [0.42218101024627686], [0.44442546367645264], [0.26938778162002563], [0.2971418797969818], [0.553172767162323], [0.25097420811653137], [0.41414469480514526], [0.4788876175880432], [0.45751073956489563], [0.3044397532939911], [0.33706584572792053], [0.357511967420578], [0.18916946649551392], [0.28948765993118286], [0.2778069078922272]]",
00000000000000000b0a_0,103k,1,"[[0.28221365809440613], [0.433718204498291], [0.22830019891262054], [0.17306242883205414], [0.24801036715507507], [0.345666766166687], [0.2912787199020386], [0.40063923597335815], [0.33073288202285767], [0.3325636088848114], [0.3308836817741394], [0.1810925155878067], [0.3008061647415161], [0.20831018686294556], [0.28020671010017395], [0.3895912766456604]]",
00000000000000000b0b_0,104k,1,"[[0.32709985971450806], [0.20517660677433014], [0.2967434227466583], [0.35882729291915894], [0.35257017612457275], [0.4936135411262512], [0.6381719708442688], [0.3268992304801941], [0.22012507915496826], [0.43765032291412354], [0.37935182452201843], [0.23719042539596558], [0.4484964907169342], [0.337287962436676], [0.25618913769721985], [0.30524587631225586]]",
00000000000000000b0c_0,104k,1,"[[0.3558911383152008], [0.3645816445350647], [0.24805283546447754], [0.26670321822166443], [0.3364753723144531], [0.4174293279647827], [0.2495069056749344], [0.48520588874816895], [0.39147889614105225], [0.23974722623825073], [0.372455894947052], [0.2705950140953064], [0.4190431535243988], [0.2689864933490753], [0.2084444761276245], [0.4461389482021332]]",
00000000000000000b0d_0,104k,1,"[[0.30692732334136963], [0.14179322123527527], [0.3468610346317291], [0.29785606265068054], [0.28128302097320557], [0.3958185911178589], [0.34934675693511963], [0.25194528698921204], [0.2938324213027954], [0.4343772530555725], [0.26906728744506836], [0.2758945822715759], [0.44074389338493347], [0.3305363357067108], [0.20739436149597168], [0.31024590134620667]]",
00000000000000000b0e_0,105k,1,"[[0.32884371280670166], [0.251841276884079], [0.47165170311927795], [0.22359518706798553], [0.3562684953212738], [0.24962475895881653], [0.38060906529426575], [0.3157099485397339], [0.33836066722869873], [0.18859073519706726], [0.4227328598499298], [0.15324397385120392], [0.23481112718582153], [0.3868062496185303], [0.37045928835868835], [0.5195029377937317]]",
00000000000000000b0f_0,105k,1,"[[0.22330892086029053], [0.4514211118221283], [0.6106978058815002], [0.4542476534843445], [0.25587767362594604], [0.180055171251297], [0.3993602693080902], [0.3610813021659851], [0.5439087152481079], [0.3073521852493286], [0.4614652693271637], [0.32509246468544006], [0.2882881164550781], [0.3113687336444855], [0.3925905227661133], [0.3474904000759125]]",
00000000000000000b10_0,105k,1,"[[0.13136440515518188], [0.21684768795967102], [0.36919307708740234], [0.3802398443222046], [0.2662019729614258], [0.2661835849285126], [0.4089954197406769], [0.5641103982925415], [0.41925477981567383], [0.3454497158527374], [0.3787950575351715], [0.3227342367172241], [0.41059818863868713], [0.3462618589401245], [0.14305631816387177], [0.375164657831192]]",
00000000000000000b11_0,115k,1,"[[0.24264034628868103], [0.24823175370693207], [0.22930476069450378], [0.40331029891967773], [0.3268372714519501], [0.36043137311935425], [0.41852664947509766], [0.3674693703651428], [0.43931692838668823], [0.4100815951824188], [0.2800796627998352], [0.3121594488620758], [0.28243541717529297], [0.4921616315841675], [0.4686700105667114], [0.28761816024780273]]",
00000000000000000b12_0,115k,1,"[[0.4379369020462036], [0.24426908791065216], [0.21387341618537903], [0.14045733213424683], [0.23243728280067444], [0.25234347581863403], [0.3994649052619934], [0.19697660207748413], [0.2719869613647461], [0.2619297504425049], [0.31140851974487305], [0.39799636602401733], [0.20946595072746277], [0.17294341325759888], [0.3893927335739136], [0.34438079595565796]]",
00000000000000000b13_0,115k,1,"[[0.4236491918563843], [0.23080290853977203], [0.4100871682167053], [0.27811962366104126], [0.4429945945739746], [0.45690563321113586], [0.3100835680961609], [0.16521215438842773], [0.4073885381221771], [0.32658058404922485], [0.27228212356567383], [0.28148454427719116], [0.2237396538257599], [0.4935976266860962], [0.5905258655548096], [0.45819661021232605]]",
